bucketized_user_age,movie_genres,movie_id,movie_title,raw_user_age,timestamp,user_gender,user_id,user_occupation_label,user_occupation_text,user_rating,user_zip_code
25.0,4,788,Mrs. Doubtfire,30.0,879991493,True,897,11,other,4.0,33484
18.0,5,2142,Cop Land,24.0,886831445,True,936,11,other,4.0,32789
25.0,0,10336,Spawn,25.0,875288304,True,919,11,other,3.0,14216
18.0,4,114,Pretty Woman,24.0,881375226,True,456,18,technician,3.0,31820
50.0,7,8818,Evita,50.0,883699869,False,523,2,administrator,4.0,04102
18.0,7,510,One Flew Over the Cuckoo's Nest,21.0,877720297,True,16,5,entertainment,5.0,10309
56.0,0,597,Titanic,57.0,888000454,True,454,11,other,5.0,97330
35.0,7,16633,Somewhere in Time,42.0,891310281,True,766,11,other,3.0,10960
25.0,7,10705,Henry V,26.0,891628278,False,253,10,librarian,5.0,22903
35.0,7,1412,"Sex, Lies, and Videotape",35.0,876545598,False,330,0,educator,3.0,33884
1.0,7,11831,Amistad,13.0,886895397,False,609,17,student,4.0,55106
35.0,4,17795,My Fellow Americans,39.0,877750738,True,207,14,marketing,3.0,92037
18.0,7,489,Good Will Hunting,24.0,888792247,True,73,17,student,4.0,41850
35.0,0,9067,Tank Girl,40.0,887911583,False,504,21,writer,2.0,92115
50.0,4,10478,Tin Cup,52.0,879539987,True,406,0,educator,1.0,93109
25.0,0,9665,Glory,29.0,878184290,True,222,12,programmer,4.0,27502
35.0,7,424,Schindler's List,36.0,880472055,False,577,17,student,5.0,77845
18.0,0,578,Jaws,22.0,880404847,True,608,11,other,5.0,10003
45.0,0,9208,Broken Arrow,49.0,891371676,True,26,18,engineer,2.0,21044
25.0,0,1637,Speed,26.0,879442538,True,53,12,programmer,4.0,55414
25.0,7,9390,Jerry Maguire,29.0,875975579,False,43,10,librarian,4.0,20854
25.0,4,586,Wag the Dog,32.0,884801024,True,940,2,administrator,3.0,02215
25.0,1,581,Dances with Wolves,31.0,888082552,False,224,0,educator,5.0,43512
25.0,0,6520,First Knight,34.0,888452151,True,600,12,programmer,3.0,02320
45.0,5,769,GoodFellas,48.0,880036515,False,72,2,administrator,5.0,73034
25.0,5,2118,L.A. Confidential,33.0,879365132,True,605,18,engineer,4.0,33716
18.0,7,2054,Mr. Holland's Opus,19.0,879793330,True,624,17,student,4.0,30067
18.0,7,783,Gandhi,18.0,891961663,True,851,11,other,5.0,29646
35.0,7,207,Dead Poets Society,43.0,883764378,True,395,11,other,4.0,44092
25.0,7,62,2001: A Space Odyssey,33.0,882397240,False,457,14,salesman,5.0,30011
45.0,0,197,Braveheart,48.0,891294108,True,488,18,technician,4.0,21012
25.0,0,714,Tomorrow Never Dies,29.0,885922463,False,297,0,educator,4.0,98103
35.0,4,11543,Kingpin,35.0,891034953,True,339,9,lawyer,2.0,37901
18.0,0,11,Star Wars,19.0,884749227,True,320,17,student,4.0,24060
18.0,0,280,Terminator 2: Judgment Day,19.0,884920900,True,246,17,student,3.0,28734
18.0,4,11446,Welcome to the Dollhouse,23.0,887063937,True,838,17,student,3.0,01375
25.0,0,744,Top Gun,32.0,893048377,False,796,21,writer,5.0,33755
25.0,0,197,Braveheart,27.0,888888937,True,864,12,programmer,5.0,63021
50.0,7,26748,Lone Star,53.0,891356891,True,420,0,educator,5.0,02140
18.0,7,26748,Lone Star,24.0,882072869,True,69,18,engineer,4.0,55337
35.0,13,66,Absolute Power,44.0,880313640,True,666,2,administrator,3.0,61820
35.0,7,424,Schindler's List,35.0,880132437,False,18,11,other,5.0,37212
1.0,7,1640,Crash,16.0,879012721,True,451,17,student,3.0,48446
35.0,0,9772,Air Force One,36.0,879792599,False,716,2,administrator,5.0,44265
25.0,7,1585,It's a Wonderful Life,33.0,879424600,True,605,18,engineer,5.0,33716
25.0,7,686,Contact,25.0,885774483,True,584,17,student,4.0,27511
35.0,0,607,Men in Black,39.0,879441014,True,804,0,educator,5.0,61820
35.0,0,329,Jurassic Park,35.0,880131236,False,18,11,other,3.0,37212
25.0,0,157,Star Trek III: The Search for Spock,26.0,883613334,True,44,18,technician,3.0,46260
35.0,7,9095,Mary Reilly,40.0,891543245,False,27,10,librarian,4.0,30030
18.0,7,424,Schindler's List,18.0,882922974,False,52,17,student,5.0,55105
18.0,5,9437,Kiss the Girls,21.0,878738865,True,323,17,student,3.0,19149
50.0,5,184,Jackie Brown,53.0,890588577,True,133,18,engineer,3.0,78602
35.0,10,539,Psycho,44.0,878883038,True,699,11,other,4.0,96754
35.0,0,197,Braveheart,38.0,880314528,True,275,18,engineer,3.0,92064
25.0,0,568,Apollo 13,27.0,881698243,False,805,11,other,3.0,20009
18.0,4,762,Monty Python and the Holy Grail,21.0,884207654,False,198,17,student,4.0,55414
35.0,3,9598,Babe,36.0,880474257,False,577,17,student,4.0,77845
25.0,4,10806,In & Out,32.0,879438565,True,785,18,engineer,4.0,23322
25.0,4,577,To Die For,25.0,875921442,True,919,11,other,5.0,14216
56.0,5,680,Pulp Fiction,56.0,884634849,True,524,0,educator,4.0,02159
25.0,2,12155,Alice in Wonderland,32.0,885921979,True,940,2,administrator,4.0,02215
1.0,0,9268,Eraser,15.0,877136928,True,101,17,student,3.0,05146
45.0,0,348,Alien,45.0,876694704,True,638,18,engineer,4.0,01940
25.0,0,75,Mars Attacks!,25.0,882340876,True,399,11,other,4.0,92374
45.0,4,10478,Tin Cup,45.0,879619144,False,535,0,educator,4.0,80302
18.0,4,1624,Liar Liar,19.0,886987540,True,110,17,student,3.0,77840
18.0,0,348,Alien,19.0,878738486,True,425,17,student,3.0,58644
35.0,4,816,Austin Powers: International Man of Mystery,39.0,891446323,True,643,15,scientist,3.0,55122
25.0,7,8963,Crimson Tide,33.0,886483330,True,387,5,entertainment,3.0,37412
18.0,7,4995,Boogie Nights,22.0,882464808,True,870,17,student,3.0,65203
18.0,7,10357,Volcano,23.0,878771505,True,626,15,scientist,1.0,19807
25.0,7,2255,Chasing Amy,25.0,880142652,True,865,1,artist,4.0,11231
35.0,3,10603,George of the Jungle,35.0,875984938,True,802,2,administrator,2.0,34105
35.0,0,168,Star Trek IV: The Voyage Home,38.0,876198296,True,275,18,engineer,3.0,92064
35.0,7,8963,Crimson Tide,40.0,880307751,True,83,11,other,5.0,44133
18.0,4,2292,Clerks,19.0,879467223,True,303,17,student,5.0,14853
35.0,4,105,Back to the Future,44.0,884182148,True,298,6,executive,4.0,01581
25.0,4,762,Monty Python and the Holy Grail,27.0,882387773,True,429,17,student,5.0,29205
18.0,0,10336,Spawn,22.0,890004916,True,511,17,student,1.0,21250
35.0,4,9304,Multiplicity,36.0,875722267,False,837,1,artist,1.0,55409
50.0,0,329,Jurassic Park,50.0,887429559,False,655,4,healthcare,2.0,60657
18.0,4,61337,Critical Care,22.0,885549904,False,405,4,healthcare,1.0,10019
18.0,0,415,Batman & Robin,18.0,877562293,True,453,17,student,2.0,06333
50.0,7,96724,Anna Karenina,51.0,879701326,True,427,4,doctor,5.0,85258
35.0,0,4421,G.I. Jane,41.0,882820869,True,29,12,programmer,2.0,94043
50.0,4,639,When Harry Met Sally...,50.0,880383357,False,503,21,writer,5.0,27514
25.0,7,55306,Ulee's Gold,29.0,877877691,True,299,4,doctor,3.0,63108
45.0,0,1892,Return of the Jedi,45.0,879464783,False,902,1,artist,3.0,97203
18.0,0,1637,Speed,18.0,885606735,False,642,17,student,4.0,95521
45.0,4,10806,In & Out,49.0,891219977,True,163,2,administrator,3.0,97212
35.0,0,9665,Glory,40.0,887832531,False,504,21,writer,4.0,92115
25.0,9,78,Blade Runner,31.0,879196353,True,95,2,administrator,3.0,10707
35.0,7,62,2001: A Space Odyssey,43.0,879191022,True,533,10,librarian,3.0,02324
25.0,0,664,Twister,26.0,875242852,True,703,0,educator,5.0,49512
18.0,0,1892,Return of the Jedi,20.0,879525738,False,165,11,other,5.0,53715
18.0,5,819,Sleepers,22.0,887820226,True,327,17,student,2.0,11101
56.0,0,11,Star Wars,56.0,891401902,True,753,14,salesman,4.0,91206
35.0,0,9619,Dante's Peak,40.0,880473346,True,290,18,engineer,3.0,93550
25.0,0,579,Jaws 2,27.0,883950950,True,846,9,lawyer,3.0,47130
25.0,4,1909,Don Juan DeMarco,32.0,875811457,True,92,5,entertainment,4.0,80525
35.0,0,199,Star Trek: First Contact,39.0,879874939,True,486,0,educator,3.0,93101
25.0,2,756,Fantasia,32.0,878694952,True,815,11,other,5.0,28806
45.0,5,680,Pulp Fiction,48.0,879110844,True,455,2,administrator,5.0,83709
35.0,5,769,GoodFellas,36.0,886030862,True,537,18,engineer,4.0,22902
50.0,0,714,Tomorrow Never Dies,52.0,891274091,True,384,12,programmer,4.0,45218
25.0,4,712,Four Weddings and a Funeral,30.0,885713585,False,885,11,other,5.0,95316
25.0,1,8069,Barbarella,25.0,877124058,True,307,17,student,4.0,55454
18.0,10,4232,Scream,20.0,879379265,False,921,17,student,3.0,98801
18.0,0,18550,Fled,20.0,892520073,True,532,17,student,3.0,92705
25.0,3,433,Mary Poppins,33.0,892696446,True,381,1,artist,5.0,94608
35.0,7,9095,Mary Reilly,44.0,880313811,True,666,2,administrator,2.0,61820
18.0,4,17795,My Fellow Americans,23.0,877757837,True,336,14,salesman,1.0,42101
50.0,5,9437,Kiss the Girls,55.0,891447823,True,489,11,other,5.0,45218
35.0,7,28,Apocalypse Now,36.0,877487656,True,371,18,engineer,4.0,99206
25.0,4,816,Austin Powers: International Man of Mystery,29.0,880332296,True,789,11,other,3.0,55420
35.0,4,137,Groundhog Day,38.0,879542753,False,151,2,administrator,5.0,48103
18.0,1,10153,Sphere,23.0,889237247,True,3,21,writer,3.0,32067
35.0,7,11062,City Hall,43.0,891188296,False,491,21,writer,3.0,53711
25.0,5,1710,Copycat,26.0,874951761,True,21,21,writer,2.0,30068
25.0,10,539,Psycho,30.0,888557683,True,774,17,student,2.0,80027
45.0,7,17182,Eye for an Eye,49.0,888203343,True,59,0,educator,3.0,08403
25.0,0,89,Indiana Jones and the Last Crusade,27.0,880844694,True,916,18,engineer,4.0,N2L5N
25.0,4,788,Mrs. Doubtfire,27.0,888889129,True,864,12,programmer,3.0,63021
25.0,7,28,Apocalypse Now,25.0,882345001,True,399,11,other,3.0,92374
25.0,0,562,Die Hard,33.0,882397494,False,457,14,salesman,5.0,30011
25.0,4,762,Monty Python and the Holy Grail,34.0,892845604,True,411,0,educator,5.0,44691
18.0,4,703,Annie Hall,22.0,885547221,False,405,4,healthcare,1.0,10019
25.0,4,2292,Clerks,25.0,879572630,True,249,17,student,5.0,84103
25.0,0,199,Star Trek: First Contact,30.0,877974857,True,670,18,technician,4.0,21114
25.0,0,36955,True Lies,27.0,882386915,True,429,17,student,3.0,29205
35.0,4,3034,Young Frankenstein,42.0,891309810,True,766,11,other,5.0,10960
18.0,0,1892,Return of the Jedi,21.0,891354866,True,831,11,other,5.0,33765
50.0,2,408,Snow White and the Seven Dwarfs,53.0,877889130,True,10,9,lawyer,5.0,90703
25.0,7,62,2001: A Space Odyssey,27.0,878918332,True,763,15,scientist,5.0,02113
25.0,4,8874,My Best Friend's Wedding,27.0,888465604,True,104,17,student,1.0,55108
25.0,7,9800,Philadelphia,32.0,893188514,False,796,21,writer,2.0,33755
1.0,0,11,Star Wars,16.0,883697105,True,57,11,none,5.0,84010
25.0,7,9390,Jerry Maguire,26.0,875130230,True,422,5,entertainment,4.0,94533
50.0,4,13,Forrest Gump,55.0,891439057,True,91,14,marketing,5.0,01913
45.0,7,627,Trainspotting,48.0,877385341,False,463,4,healthcare,3.0,75218
25.0,7,783,Gandhi,30.0,884752853,True,77,18,technician,4.0,29379
50.0,0,11517,Money Train,51.0,880871394,True,788,2,administrator,3.0,05779
25.0,7,686,Contact,26.0,880498768,True,723,6,executive,4.0,94403
35.0,7,782,Gattaca,40.0,879864042,True,116,4,healthcare,3.0,97232
35.0,0,8068,Desperado,39.0,879445975,True,804,0,educator,4.0,61820
25.0,2,812,Aladdin,32.0,892690382,False,796,21,writer,4.0,33755
25.0,7,489,Good Will Hunting,32.0,892610692,False,796,21,writer,4.0,33755
25.0,7,55306,Ulee's Gold,29.0,891180548,False,354,10,librarian,5.0,48197
25.0,7,2054,Mr. Holland's Opus,28.0,884991220,False,345,10,librarian,4.0,94143
35.0,4,105,Back to the Future,35.0,875275815,True,452,2,administrator,3.0,28018
18.0,1,8839,Casper,22.0,874956560,False,712,17,student,5.0,54901
35.0,7,451,Leaving Las Vegas,39.0,879874969,True,486,0,educator,4.0,93101
18.0,5,9437,Kiss the Girls,23.0,883215586,True,255,5,entertainment,2.0,07029
25.0,7,7863,Shine,28.0,891036972,True,828,10,librarian,4.0,85282
18.0,9,78,Blade Runner,23.0,886322719,True,305,12,programmer,3.0,94086
25.0,0,36955,True Lies,30.0,874786462,False,23,1,artist,4.0,48197
35.0,3,20737,Air Bud,38.0,889816267,True,319,12,programmer,3.0,22030
45.0,5,9303,Bound,49.0,876823804,False,518,21,writer,5.0,99709
25.0,19,11969,Tombstone,30.0,889125718,True,479,0,educator,5.0,55409
18.0,0,754,Face/Off,23.0,886322150,True,305,12,programmer,4.0,94086
25.0,4,13,Forrest Gump,31.0,891448048,False,269,10,librarian,1.0,43201
18.0,0,10861,Maximum Risk,23.0,883217030,True,255,5,entertainment,2.0,07029
25.0,0,12123,Chain Reaction,29.0,880572351,True,109,11,other,3.0,55423
1.0,0,10329,Congo,17.0,876690077,True,367,17,student,3.0,37411
18.0,7,2255,Chasing Amy,21.0,877584085,True,276,17,student,4.0,95064
50.0,3,9598,Babe,52.0,891039049,True,392,21,writer,5.0,59801
25.0,0,9387,Conan the Barbarian,27.0,880845690,True,916,18,engineer,3.0,N2L5N
25.0,0,9772,Air Force One,30.0,887048862,False,531,14,salesman,4.0,97408
25.0,7,207,Dead Poets Society,30.0,874786926,False,23,1,artist,2.0,48197
35.0,3,433,Mary Poppins,39.0,887737678,True,210,18,engineer,4.0,03060
25.0,7,10684,Courage Under Fire,30.0,892686273,True,676,12,programmer,3.0,32712
25.0,0,11,Star Wars,25.0,882621913,True,697,11,other,5.0,77042
25.0,0,954,Mission: Impossible,30.0,879993042,True,897,11,other,5.0,33484
18.0,0,755,From Dusk Till Dawn,22.0,889069903,True,217,11,other,3.0,11727
50.0,5,2118,L.A. Confidential,51.0,887914615,True,474,6,executive,5.0,93711
25.0,4,762,Monty Python and the Holy Grail,30.0,884752721,True,77,18,technician,4.0,29379
18.0,0,6950,Outbreak,18.0,886206959,False,642,17,student,4.0,95521
25.0,7,279,Amadeus,25.0,890595859,True,285,12,programmer,4.0,53713
45.0,4,703,Annie Hall,47.0,879876672,True,87,2,administrator,4.0,89503
56.0,7,14585,In the Company of Men,63.0,875931432,True,364,18,engineer,3.0,01810
25.0,7,2054,Mr. Holland's Opus,26.0,875129882,True,422,5,entertainment,3.0,94533
35.0,0,766,Army of Darkness,36.0,880939034,True,374,6,executive,2.0,78746
18.0,0,563,Starship Troopers,23.0,883215525,True,255,5,entertainment,4.0,07029
18.0,3,601,E.T. the Extra-Terrestrial,19.0,886987952,True,110,17,student,4.0,77840
35.0,16,34314,Turbulence,35.0,882164059,False,256,11,none,5.0,39042
50.0,0,954,Mission: Impossible,50.0,876311423,True,82,12,programmer,3.0,22902
25.0,2,150689,Cinderella,27.0,878921530,True,763,15,scientist,4.0,02113
1.0,0,9208,Broken Arrow,15.0,877137015,True,101,17,student,4.0,05146
25.0,7,783,Gandhi,32.0,893265327,True,189,1,artist,5.0,95014
18.0,7,627,Trainspotting,19.0,878737945,True,425,17,student,5.0,58644
45.0,4,10478,Tin Cup,49.0,884585071,True,141,12,programmer,5.0,36117
18.0,1,173,"20,000 Leagues Under the Sea",19.0,879483900,True,303,17,student,3.0,14853
25.0,0,578,Jaws,32.0,882404484,True,890,17,student,5.0,97301
18.0,0,9331,Clear and Present Danger,20.0,878537558,True,130,11,none,4.0,60115
45.0,3,9598,Babe,45.0,879618288,False,535,0,educator,4.0,80302
18.0,7,10357,Volcano,21.0,891498767,False,782,1,artist,3.0,33205
35.0,0,348,Alien,38.0,882359455,True,536,18,engineer,3.0,30078
25.0,0,4421,G.I. Jane,25.0,879522814,False,740,0,educator,3.0,22206
18.0,4,11543,Kingpin,24.0,881372160,True,456,18,technician,4.0,31820
35.0,4,3078,It Happened One Night,36.0,879795071,False,716,2,administrator,3.0,44265
18.0,0,329,Jurassic Park,21.0,883427663,False,705,17,student,5.0,54494
45.0,7,770,Gone with the Wind,46.0,891032847,False,401,4,healthcare,4.0,84107
18.0,0,642,Butch Cassidy and the Sundance Kid,24.0,875309859,True,268,18,engineer,4.0,19422
25.0,0,1573,Die Hard 2,32.0,878698704,True,815,11,other,3.0,28806
25.0,0,1892,Return of the Jedi,33.0,882393384,False,457,14,salesman,4.0,30011
25.0,7,8963,Crimson Tide,27.0,884114232,True,201,21,writer,1.0,E2A4H
18.0,0,9737,Bad Boys,21.0,884036050,True,671,12,programmer,3.0,91919
18.0,0,33542,Rumble in the Bronx,23.0,888522575,True,682,12,programmer,4.0,55128
25.0,0,8012,Get Shorty,32.0,885922040,True,940,2,administrator,2.0,02215
25.0,7,207,Dead Poets Society,29.0,880578358,True,109,11,other,4.0,55423
18.0,0,1637,Speed,24.0,875542174,True,268,18,engineer,3.0,19422
45.0,0,85,Raiders of the Lost Ark,49.0,891363783,True,780,12,programmer,5.0,94560
45.0,4,712,Four Weddings and a Funeral,45.0,879119692,True,14,15,scientist,1.0,55106
18.0,4,10806,In & Out,23.0,891888099,True,448,5,entertainment,1.0,10021
35.0,7,4995,Boogie Nights,35.0,882216178,False,450,0,educator,4.0,11758
25.0,1,235,Stand by Me,32.0,880952201,True,579,0,educator,3.0,48103
25.0,7,9390,Jerry Maguire,29.0,889388863,True,478,11,other,5.0,10019
35.0,7,451,Leaving Las Vegas,36.0,888632484,True,874,15,scientist,4.0,37076
25.0,7,9294,Phenomenon,28.0,879297347,True,283,12,programmer,5.0,55305
18.0,1,294272,Pete's Dragon,18.0,889988069,False,620,21,writer,4.0,81648
35.0,7,8963,Crimson Tide,36.0,880396659,True,374,6,executive,5.0,78746
35.0,4,3034,Young Frankenstein,38.0,879449130,True,615,0,educator,4.0,27705
25.0,7,8963,Crimson Tide,30.0,888558284,True,774,17,student,1.0,80027
35.0,0,9772,Air Force One,44.0,890464279,True,379,12,programmer,3.0,98117
18.0,7,792,Platoon,19.0,876349716,False,601,1,artist,3.0,99687
18.0,7,783,Gandhi,20.0,884486985,False,679,17,student,4.0,54302
25.0,5,184,Jackie Brown,26.0,891542735,False,214,10,librarian,3.0,11231
25.0,0,4421,G.I. Jane,31.0,883757671,True,724,6,executive,4.0,40243
45.0,0,597,Titanic,47.0,886397478,True,166,0,educator,5.0,55113
35.0,10,4232,Scream,36.0,885141260,True,546,6,executive,4.0,22911
45.0,5,9437,Kiss the Girls,46.0,880116722,False,629,11,other,4.0,44224
35.0,0,414,Batman Forever,35.0,887661438,False,450,0,educator,3.0,11758
25.0,7,1412,"Sex, Lies, and Videotape",28.0,884992786,False,345,10,librarian,3.0,94143
25.0,7,783,Gandhi,32.0,875653549,True,92,5,entertainment,3.0,80525
25.0,4,788,Mrs. Doubtfire,32.0,884366066,True,311,18,technician,4.0,73071
35.0,7,62,2001: A Space Odyssey,35.0,882373231,False,450,0,educator,3.0,11758
25.0,7,10395,Wolf,27.0,879376158,False,62,2,administrator,1.0,97214
1.0,2,12155,Alice in Wonderland,14.0,881381425,False,887,17,student,5.0,27249
1.0,0,8834,Conspiracy Theory,16.0,883425652,False,550,17,student,5.0,95453
25.0,4,703,Annie Hall,27.0,891262724,True,625,12,programmer,3.0,20723
18.0,4,11446,Welcome to the Dollhouse,19.0,888639685,True,747,11,other,4.0,93612
50.0,4,239,Some Like It Hot,50.0,878769668,True,82,12,programmer,4.0,22902
25.0,4,13685,Bottle Rocket,31.0,875747514,True,63,14,marketing,3.0,75240
45.0,7,1770,Michael Collins,45.0,876504054,True,306,11,other,4.0,73132
35.0,5,1710,Copycat,43.0,884883476,True,648,18,engineer,4.0,91351
25.0,7,9800,Philadelphia,31.0,891385079,True,659,0,educator,3.0,54248
1.0,7,686,Contact,17.0,882960396,True,582,17,student,4.0,93003
25.0,7,279,Amadeus,32.0,875653050,True,92,5,entertainment,4.0,80525
35.0,0,9331,Clear and Present Danger,41.0,879877073,True,326,2,administrator,4.0,15235
56.0,1,10204,Around the World in 80 Days,56.0,884635358,True,524,0,educator,4.0,02159
25.0,15,68,Brazil,29.0,891451240,False,922,2,administrator,3.0,21114
45.0,0,578,Jaws,48.0,879110436,True,455,2,administrator,4.0,83709
18.0,1,2300,Space Jam,20.0,887938524,True,332,17,student,4.0,40504
25.0,7,3595,Ransom,25.0,891455766,True,741,21,writer,4.0,63108
25.0,5,184,Jackie Brown,34.0,884828744,True,833,21,writer,5.0,90019
35.0,4,9304,Multiplicity,40.0,891182319,True,83,11,other,2.0,44133
35.0,0,85,Raiders of the Lost Ark,43.0,884882664,True,648,18,engineer,5.0,91351
25.0,0,85,Raiders of the Lost Ark,32.0,879438957,True,785,18,engineer,5.0,23322
35.0,7,686,Contact,35.0,883512658,False,149,14,marketing,3.0,17325
25.0,0,152,Star Trek: The Motion Picture,27.0,885157594,True,790,18,technician,2.0,80913
35.0,4,11446,Welcome to the Dollhouse,37.0,892839784,False,911,21,writer,4.0,53210
45.0,0,1701,Con Air,46.0,882100828,True,506,12,programmer,4.0,03869
25.0,7,8818,Evita,30.0,874828027,False,756,11,none,4.0,90247
35.0,4,703,Annie Hall,42.0,891308927,True,766,11,other,4.0,10960
1.0,0,85,Raiders of the Lost Ark,17.0,885349999,True,397,17,student,5.0,27514
25.0,4,816,Austin Powers: International Man of Mystery,26.0,891543256,False,214,10,librarian,3.0,11231
45.0,10,4232,Scream,48.0,891655191,True,329,0,educator,2.0,01720
25.0,5,9366,Donnie Brasco,30.0,885682477,True,526,14,marketing,5.0,97124
25.0,0,197,Braveheart,28.0,874853634,True,933,17,student,5.0,48105
35.0,4,639,When Harry Met Sally...,35.0,891034894,True,667,10,librarian,4.0,01970
25.0,0,197,Braveheart,30.0,884314993,True,737,12,programmer,4.0,98072
18.0,4,4380,Shall We Dance?,23.0,886324687,True,305,12,programmer,5.0,94086
25.0,10,539,Psycho,33.0,877398385,True,148,18,engineer,1.0,97006
25.0,7,2255,Chasing Amy,34.0,890769632,True,778,17,student,2.0,01960
56.0,7,686,Contact,65.0,888718771,True,564,13,retired,4.0,94591
18.0,0,766,Army of Darkness,19.0,879467436,True,303,17,student,5.0,14853
45.0,2,862,Toy Story,48.0,884287509,True,168,11,other,5.0,80127
25.0,0,2320,Executive Decision,33.0,880149074,False,152,0,educator,5.0,68767
18.0,4,621,Grease,20.0,874789474,True,532,17,student,4.0,92705
25.0,7,207,Dead Poets Society,30.0,879991258,True,897,11,other,3.0,33484
35.0,19,11969,Tombstone,38.0,880314772,True,275,18,engineer,3.0,92064
